			-5,86e-005	0,72	
			-5,85e-005	0,72	
			-5,84e-005	0,72	
			-5,83e-005	0,72	
			-5,82e-005	0,72	
			-5,81e-005	0,72	
			-5,8e-005	0,72	
			-5,79e-005	0,72	
			-5,78e-005	0,72	
			-5,77e-005	0,72	
			-5,76e-005	0,72	
			-5,75e-005	0,72	
			-5,74e-005	0,72	
			-5,73e-005	0,72	
			-5,72e-005	0,72	
			-5,71e-005	0,7	
			-5,7e-005	0,7	
			-5,69e-005	0,7	
			-5,68e-005	0,7	
			-5,67e-005	0,7	
			-5,66e-005	0,7	
			-5,65e-005	0,7	
			-5,64e-005	0,7	
			-5,63e-005	0,7	
			-5,62e-005	0,7	
			-5,61e-005	0,7	
			-5,6e-005	0,7	
			-5,59e-005	0,7	
			-5,58e-005	0,7	
			-5,57e-005	0,7	
			-5,56e-005	0,7	
			-5,55e-005	0,7	
			-5,54e-005	0,7	
			-5,53e-005	0,7	
			-5,52e-005	0,7	
			-5,51e-005	0,7	
			-5,5e-005	0,68	
			-5,49e-005	0,68	
			-5,48e-005	0,68	
			-5,47e-005	0,68	
			-5,46e-005	0,68	
			-5,45e-005	0,68	
			-5,44e-005	0,68	
			-5,43e-005	0,68	
			-5,42e-005	0,68	
			-5,41e-005	0,68	
			-5,4e-005	0,68	
			-5,39e-005	0,68	
			-5,38e-005	0,66	
			-5,37e-005	0,66	
			-5,36e-005	0,66	
			-5,35e-005	0,66	
			-5,34e-005	0,66	
			-5,33e-005	0,66	
			-5,32e-005	0,66	
			-5,31e-005	0,66	
			-5,3e-005	0,66	
			-5,29e-005	0,64	
			-5,28e-005	0,64	
			-5,27e-005	0,64	
			-5,26e-005	0,64	
			-5,25e-005	0,64	
			-5,24e-005	0,64	
			-5,23e-005	0,64	
			-5,22e-005	0,64	
			-5,21e-005	0,62	
			-5,2e-005	0,62	
			-5,19e-005	0,62	
			-5,18e-005	0,62	
			-5,17e-005	0,62	
			-5,16e-005	0,62	
			-5,15e-005	0,62	
			-5,14e-005	0,6	
			-5,13e-005	0,6	
			-5,12e-005	0,6	
			-5,11e-005	0,6	
			-5,1e-005	0,6	
			-5,09e-005	0,6	
			-5,08e-005	0,58	
			-5,07e-005	0,58	
			-5,06e-005	0,58	
			-5,05e-005	0,58	
			-5,04e-005	0,58	
			-5,03e-005	0,58	
			-5,02e-005	0,56	
			-5,01e-005	0,56	
			-5e-005	0,56	
			-4,99e-005	0,56	
			-4,98e-005	0,56	
			-4,97e-005	0,56	
			-4,96e-005	0,54	
			-4,95e-005	0,54	
			-4,94e-005	0,54	
			-4,93e-005	0,54	
			-4,92e-005	0,54	
			-4,91e-005	0,54	
			-4,9e-005	0,52	
			-4,89e-005	0,52	
			-4,88e-005	0,52	
			-4,87e-005	0,52	
			-4,86e-005	0,52	
			-4,85e-005	0,5	
